loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2018-09-06 10:05:00.186 -0400,564,440527.3655,-2.21875,0.2945861816,0.6751708984
2018-09-06 10:05:00.205 -0400,565,440527.3824,-4.203170776,-0.1103210449,-1.69102478
2018-09-06 10:05:00.218 -0400,566,440527.3993,3.523635864,1.286453247,0.7122192383
2018-09-06 10:05:00.238 -0400,567,440527.4161,1.36265564,-0.4948425293,1.074768066
2018-09-06 10:05:00.253 -0400,568,440527.433,-1.903656006,-1.114837646,-1.294784546
2018-09-06 10:05:00.272 -0400,569,440527.4499,-0.1438446045,0.1599731445,-0.4699249268
2018-09-06 10:05:00.286 -0400,570,440527.4668,-0.0831451416,-0.2514190674,0.1897735596
2018-09-06 10:05:00.305 -0400,571,440527.4836,-0.7195739746,-0.1793212891,-0.266708374
2018-09-06 10:05:00.346 -0400,572,440527.5005,-0.7377471924,-0.4195861816,0.9885406494
2018-09-06 10:05:00.347 -0400,573,440527.5174,-2.187225342,-0.1982269287,0.1942901611
2018-09-06 10:05:00.353 -0400,574,440527.5342,-2.731796265,-0.3181304932,-0.04473876953
2018-09-06 10:05:00.373 -0400,575,440527.5511,-3.258666992,-0.3664398193,-0.6580505371
2018-09-06 10:05:00.388 -0400,576,440527.568,-3.226013184,-0.3957061768,-0.07325744629
2018-09-06 10:05:00.407 -0400,577,440527.5849,-1.212463379,0.4933929443,0.4699249268
2018-09-06 10:05:00.421 -0400,578,440527.6017,-3.738021851,1.294952393,-0.2246398926
2018-09-06 10:05:00.440 -0400,579,440527.6186,-5.29850769,0.9857940674,-1.114807129
2018-09-06 10:05:00.455 -0400,580,440527.6355,-3.401763916,1.275375366,0.04911804199
2018-09-06 10:05:00.474 -0400,581,440527.6523,-2.723052979,1.138000488,0.6574554443
2018-09-06 10:05:00.488 -0400,582,440527.6692,-2.372787476,0.8382263184,0.2937316895
2018-09-06 10:05:00.507 -0400,583,440527.6861,-1.308990479,0.310546875,0.1135253906
2018-09-06 10:05:00.522 -0400,584,440527.7029,-0.4916534424,0.3593597412,0.814239502
2018-09-06 10:05:00.541 -0400,585,440527.7198,8.743942261,0.9660186768,2.646774292
2018-09-06 10:05:00.556 -0400,586,440527.7367,-2.253097534,-0.8800964355,1.351211548
2018-09-06 10:05:00.575 -0400,587,440527.7535,-2.225967407,-0.5744628906,0.2414855957
2018-09-06 10:05:00.590 -0400,588,440527.7704,-1.511734009,-0.8321990967,-0.6497497559
2018-09-06 10:05:00.609 -0400,589,440527.7873,-0.9695892334,-0.5904541016,-0.3382720947
2018-09-06 10:05:00.623 -0400,590,440527.8042,0.004516601563,-0.4229431152,-0.1038208008
2018-09-06 10:05:00.642 -0400,591,440527.821,1.407730103,-0.3473205566,0.1098022461
2018-09-06 10:05:00.657 -0400,592,440527.8379,1.226623535,-0.3006591797,0.06872558594
2018-09-06 10:05:00.677 -0400,593,440527.8548,0.6558685303,-0.2348022461,0.07054138184
2018-09-06 10:05:00.691 -0400,594,440527.8716,0.209197998,-0.1925048828,0.1484375
2018-09-06 10:05:00.710 -0400,595,440527.8885,-0.2648162842,-0.2789459229,0.0648651123
2018-09-06 10:05:00.725 -0400,596,440527.9054,-0.6717529297,-0.1886138916,-0.1488952637
2018-09-06 10:05:00.744 -0400,597,440527.9222,-0.6511383057,-0.113494873,-0.2242126465
2018-09-06 10:05:00.758 -0400,598,440527.9391,-0.4870910645,-0.1395263672,-0.2113952637
2018-09-06 10:05:00.778 -0400,599,440527.956,-0.4157409668,-0.1773529053,-0.1870727539
2018-09-06 10:05:00.793 -0400,600,440527.9728,-0.1437988281,0.09767150879,-0.2173614502
2018-09-06 10:05:00.816 -0400,601,440527.9897,0.3897094727,0.3123931885,0.0728302002
2018-09-06 10:05:00.846 -0400,602,440528.0066,0.5733642578,0.3325805664,0.2579345703
2018-09-06 10:05:00.847 -0400,603,440528.0234,0.4942321777,0.2687530518,0.3164672852
2018-09-06 10:05:00.860 -0400,604,440528.0403,0.2021179199,0.2353515625,0.2611083984
2018-09-06 10:05:00.879 -0400,605,440528.0572,0.02809143066,0.04818725586,0.1590423584
2018-09-06 10:05:00.894 -0400,606,440528.0741,-0.1424560547,0.03045654297,-0.001770019531
2018-09-06 10:05:00.912 -0400,607,440528.0909,-0.6225128174,0.009750366211,-0.3305664063
2018-09-06 10:05:00.928 -0400,608,440528.1078,-0.6788330078,0.08731079102,-0.4568786621
2018-09-06 10:05:00.946 -0400,609,440528.1247,-0.2677154541,0.06274414063,-0.4122772217
2018-09-06 10:05:00.961 -0400,610,440528.1415,0.4684906006,0.0892791748,-0.2568206787
2018-09-06 10:05:00.980 -0400,611,440528.1584,1.102661133,0.1084594727,-0.03466796875
2018-09-06 10:05:00.996 -0400,612,440528.1753,-2.401702881,-0.04483032227,0.5745849609
2018-09-06 10:05:01.014 -0400,613,440528.1921,-4.578552246,-1.17199707,-3.816741943
2018-09-06 10:05:01.028 -0400,614,440528.209,-1.332611084,-0.2016143799,3.411422729
2018-09-06 10:05:01.047 -0400,615,440528.2259,0.2666473389,-0.2926940918,0.2047271729
2018-09-06 10:05:01.070 -0400,616,440528.2427,-1.184143066,-0.1246643066,-1.413711548
2018-09-06 10:05:01.085 -0400,617,440528.2596,-2.376922607,-0.7003173828,-0.1070098877
2018-09-06 10:05:01.096 -0400,618,440528.2765,-3.567184448,-0.557434082,0.9507293701
2018-09-06 10:05:01.115 -0400,619,440528.2934,-2.221939087,-0.3835601807,1.169723511
2018-09-06 10:05:01.132 -0400,620,440528.3102,-2.820281982,-0.2377471924,0.8486633301
2018-09-06 10:05:01.149 -0400,621,440528.3271,-4.055267334,-0.2919006348,0.247833252
2018-09-06 10:05:01.163 -0400,622,440528.344,-1.459182739,-0.1193084717,1.311004639
2018-09-06 10:05:01.183 -0400,623,440528.3608,-3.991119385,0.2866516113,0.09815979004
2018-09-06 10:05:01.197 -0400,624,440528.3777,-3.592788696,0.754989624,0.8580932617
2018-09-06 10:05:01.216 -0400,625,440528.3946,-2.982757568,1.175857544,0.7093963623
2018-09-06 10:05:01.231 -0400,626,440528.4114,-3.448425293,1.358810425,-0.1727905273
2018-09-06 10:05:01.250 -0400,627,440528.4283,-3.384735107,1.104431152,0.01631164551
2018-09-06 10:05:01.265 -0400,628,440528.4451,-1.384643555,0.9711914063,0.04002380371
2018-09-06 10:05:01.284 -0400,629,440528.462,0.0458984375,0.2403717041,0.5576477051
2018-09-06 10:05:01.298 -0400,630,440528.4789,5.571426392,0.7014007568,2.434829712
2018-09-06 10:05:01.346 -0400,631,440528.4958,-5.367752075,-0.974395752,2.236175537
2018-09-06 10:05:01.348 -0400,632,440528.5126,-2.446105957,-1.086074829,-0.6006774902
2018-09-06 10:05:01.351 -0400,633,440528.5295,-1.858810425,-1.118087769,-0.763168335
2018-09-06 10:05:01.366 -0400,634,440528.5464,-1.359222412,-0.7501068115,-0.4136505127
2018-09-06 10:05:01.385 -0400,635,440528.5633,-0.4964294434,-0.4582977295,-0.1654510498
2018-09-06 10:05:01.400 -0400,636,440528.5801,0.4565887451,-0.2082977295,-0.02987670898
2018-09-06 10:05:01.419 -0400,637,440528.597,2.787490845,-0.6641387939,0.3757171631
2018-09-06 10:05:01.433 -0400,638,440528.6138,2.649719238,-0.6814117432,0.1229553223
2018-09-06 10:05:01.452 -0400,639,440528.6307,0.9061889648,-0.4294128418,-0.1614227295
2018-09-06 10:05:01.467 -0400,640,440528.6476,-0.4585418701,-0.01493835449,-0.7232055664
2018-09-06 10:05:01.486 -0400,641,440528.6644,-1.284317017,0.02526855469,-1.032897949
2018-09-06 10:05:01.500 -0400,642,440528.6813,-1.42149353,-0.04685974121,-0.8658752441
2018-09-06 10:05:01.519 -0400,643,440528.6982,-0.8730773926,-0.01675415039,-0.3490447998
2018-09-06 10:05:01.535 -0400,644,440528.715,-0.1103363037,-0.03678894043,0.1272735596
2018-09-06 10:05:01.554 -0400,645,440528.7319,0.4351959229,0.2284851074,0.3184204102
2018-09-06 10:05:01.568 -0400,646,440528.7488,0.5883331299,0.2545471191,0.4396209717
2018-09-06 10:05:01.587 -0400,647,440528.7657,0.2589569092,0.3699645996,0.3710479736
2018-09-06 10:05:01.602 -0400,648,440528.7825,-0.1081390381,0.4269256592,0.2390289307
2018-09-06 10:05:01.621 -0400,649,440528.7994,-0.3025512695,0.3625793457,0.1756896973
2018-09-06 10:05:01.636 -0400,650,440528.8163,-0.3252716064,0.2559967041,0.2194366455
2018-09-06 10:05:01.654 -0400,651,440528.8331,-0.2176971436,0.1228637695,0.1859283447
2018-09-06 10:05:01.670 -0400,652,440528.85,0.01750183105,0.03691101074,0.2507019043
2018-09-06 10:05:01.689 -0400,653,440528.8669,-0.03149414063,-0.01518249512,0.1185913086
2018-09-06 10:05:01.703 -0400,654,440528.8837,-0.2210235596,-0.05157470703,-0.06506347656
2018-09-06 10:05:01.722 -0400,655,440528.9006,-0.3169555664,-0.06190490723,-0.1379241943
2018-09-06 10:05:01.737 -0400,656,440528.9175,-0.1949157715,-0.07417297363,-0.05642700195
2018-09-06 10:05:01.756 -0400,657,440528.9343,0.01727294922,-0.120300293,0.09490966797
2018-09-06 10:05:01.770 -0400,658,440528.9512,0.2481536865,-0.241104126,0.2203216553
2018-09-06 10:05:01.790 -0400,659,440528.9681,0.7710266113,-0.2907562256,0.2239990234
2018-09-06 10:05:01.805 -0400,660,440528.985,1.428131104,-0.4234313965,0.1711883545
2018-09-06 10:05:01.848 -0400,661,440529.0018,2.002960205,-0.441116333,0.3153839111
2018-09-06 10:05:01.851 -0400,662,440529.0187,-5.220840454,-0.7462463379,-5.695999146
2018-09-06 10:05:01.858 -0400,663,440529.0356,1.541091919,-0.4202270508,-1.909301758
2018-09-06 10:05:01.872 -0400,664,440529.0524,1.386123657,0.6441497803,2.302581787
2018-09-06 10:05:01.892 -0400,665,440529.0693,-7.510009766,-0.6282806396,-3.019760132
2018-09-06 10:05:01.905 -0400,666,440529.0862,-0.7705078125,-0.8361206055,3.8724823
2018-09-06 10:05:01.924 -0400,667,440529.103,-2.414718628,-0.4066467285,1.133499146
2018-09-06 10:05:01.939 -0400,668,440529.1199,-3.323577881,-0.1930999756,2.040313721
2018-09-06 10:05:01.958 -0400,669,440529.1368,-3.876403809,0.1601715088,2.27494812
2018-09-06 10:05:01.973 -0400,670,440529.1536,-1.268173218,0.4128265381,1.858444214
2018-09-06 10:05:01.992 -0400,671,440529.1705,-2.930541992,1.1300354,0.3133087158
2018-09-06 10:05:02.007 -0400,672,440529.1874,-4.691925049,0.1893463135,-3.09336853
2018-09-06 10:05:02.026 -0400,673,440529.2042,-3.207885742,-0.1163787842,-1.985549927
2018-09-06 10:05:02.040 -0400,674,440529.2211,-4.315338135,-0.0319519043,-0.9117431641
2018-09-06 10:05:02.059 -0400,675,440529.238,-5.204833984,0.38331604,-0.4443359375
2018-09-06 10:05:02.074 -0400,676,440529.2549,-2.737060547,0.4570159912,0.0874786377
2018-09-06 10:05:02.098 -0400,677,440529.2717,-0.9233856201,-0.08422851563,0.5650024414
2018-09-06 10:05:02.109 -0400,678,440529.2886,-1.254257202,-0.04081726074,1.05480957
2018-09-06 10:05:02.127 -0400,679,440529.3055,14.97459412,2.163726807,2.911972046
2018-09-06 10:05:02.142 -0400,680,440529.3223,-4.496795654,0.4209747314,0.6618347168
2018-09-06 10:05:02.161 -0400,681,440529.3392,-2.33631897,-0.2984313965,0.1456756592
2018-09-06 10:05:02.176 -0400,682,440529.3561,-1.335678101,0.1434020996,-0.2915649414
2018-09-06 10:05:02.195 -0400,683,440529.3729,-0.7269134521,-0.2337341309,0.04052734375
2018-09-06 10:05:02.210 -0400,684,440529.3898,0.3053131104,-0.2479095459,0.4580841064
2018-09-06 10:05:02.228 -0400,685,440529.4067,0.9636077881,-0.2385559082,0.6276702881
2018-09-06 10:05:02.243 -0400,686,440529.4235,1.199981689,-0.2552642822,0.649017334
2018-09-06 10:05:02.262 -0400,687,440529.4404,0.7704772949,-0.2347869873,0.1529388428
2018-09-06 10:05:02.277 -0400,688,440529.4573,0.1818389893,-0.2820587158,-0.3222961426
2018-09-06 10:05:02.296 -0400,689,440529.4742,-0.3515777588,-0.2516479492,-0.5292816162
2018-09-06 10:05:02.317 -0400,690,440529.491,-0.8120727539,-0.155380249,-0.6443786621
2018-09-06 10:05:02.346 -0400,691,440529.5079,-0.9032440186,-0.00749206543,-0.57472229
2018-09-06 10:05:02.347 -0400,692,440529.5248,-0.6088256836,0.001876831055,-0.3728485107
2018-09-06 10:05:02.364 -0400,693,440529.5416,-0.03462219238,-0.01475524902,-0.09696960449
2018-09-06 10:05:02.378 -0400,694,440529.5585,0.4115447998,0.02998352051,0.1511077881
2018-09-06 10:05:02.397 -0400,695,440529.5754,0.4206542969,0.09091186523,0.2182312012
2018-09-06 10:05:02.412 -0400,696,440529.5923,0.1316680908,0.1252746582,0.1194763184
2018-09-06 10:05:02.431 -0400,697,440529.6091,-0.1515045166,0.1287078857,0.04495239258
2018-09-06 10:05:02.445 -0400,698,440529.626,-0.1837921143,0.06535339355,0.03877258301
2018-09-06 10:05:02.464 -0400,699,440529.6429,-0.04598999023,-0.01322937012,0.08442687988
2018-09-06 10:05:02.479 -0400,700,440529.6597,0.1925506592,-0.0765838623,0.1556243896
2018-09-06 10:05:02.499 -0400,701,440529.6766,0.2747650146,-0.08050537109,0.1637573242
2018-09-06 10:05:02.513 -0400,702,440529.6935,0.1126098633,-0.05598449707,0.04441833496
2018-09-06 10:05:02.532 -0400,703,440529.7103,-0.07890319824,-0.01625061035,-0.1619720459
2018-09-06 10:05:02.547 -0400,704,440529.7272,-0.1761474609,0.003845214844,-0.2654418945
2018-09-06 10:05:02.566 -0400,705,440529.7441,-0.1574249268,0.003356933594,-0.2652740479
2018-09-06 10:05:02.580 -0400,706,440529.7609,-0.04174804688,0.005828857422,-0.1932220459
2018-09-06 10:05:02.599 -0400,707,440529.7778,0.1298370361,0.03384399414,-0.1014556885
2018-09-06 10:05:02.614 -0400,708,440529.7947,0.3808288574,-0.07957458496,0.03004455566
2018-09-06 10:05:02.633 -0400,709,440529.8116,0.6128082275,-0.1689453125,0.1899871826
2018-09-06 10:05:02.647 -0400,710,440529.8284,0.7792053223,-0.1787261963,0.3280944824
2018-09-06 10:05:02.667 -0400,711,440529.8453,0.9548187256,-0.0382232666,0.4311828613
2018-09-06 10:05:02.682 -0400,712,440529.8622,1.036376953,0.1813049316,0.3854217529
2018-09-06 10:05:02.701 -0400,713,440529.879,-4.66583252,-1.414169312,-2.42791748
2018-09-06 10:05:02.715 -0400,714,440529.8959,0.2810516357,0.008087158203,-3.568115234
2018-09-06 10:05:02.734 -0400,715,440529.9128,1.256744385,-1.026306152,3.965499878
2018-09-06 10:05:02.749 -0400,716,440529.9296,-6.359695435,-0.4971618652,1.438934326
2018-09-06 10:05:02.768 -0400,717,440529.9465,-1.595336914,0.3820343018,3.697341919
2018-09-06 10:05:02.783 -0400,718,440529.9634,-2.485580444,0.8219909668,0.1763458252
2018-09-06 10:05:02.802 -0400,719,440529.9802,-6.294662476,0.6185150146,-0.8842163086
2018-09-06 10:05:02.843 -0400,720,440529.9971,-2.589172363,-0.06465148926,-1.397079468
2018-09-06 10:05:02.845 -0400,721,440530.014,-1.144607544,0.4442901611,-0.9115142822
2018-09-06 10:05:02.850 -0400,722,440530.0308,-5.134506226,0.6468353271,-1.167938232
2018-09-06 10:05:02.869 -0400,723,440530.0477,-4.118515015,-0.890625,-1.061477661
2018-09-06 10:05:02.884 -0400,724,440530.0646,-3.4921875,-0.3963775635,0.8235626221
2018-09-06 10:05:02.904 -0400,725,440530.0815,-4.285842896,0.08352661133,0.7087554932
2018-09-06 10:05:02.918 -0400,726,440530.0983,-3.322265625,0.1288146973,1.185852051
2018-09-06 10:05:02.937 -0400,727,440530.1152,-2.882858276,0.4467010498,1.501327515
2018-09-06 10:05:02.952 -0400,728,440530.1321,-0.3549194336,0.6364898682,1.102386475
2018-09-06 10:05:02.971 -0400,729,440530.1489,0.5867614746,0.9307556152,1.401596069
2018-09-06 10:05:02.985 -0400,730,440530.1658,-3.185974121,3.320831299,6.201278687
2018-09-06 10:05:03.004 -0400,731,440530.1827,-2.325500488,0.04867553711,-0.2632904053
2018-09-06 10:05:03.019 -0400,732,440530.1995,-1.079910278,0.05068969727,0.08708190918
2018-09-06 10:05:03.038 -0400,733,440530.2164,0.04313659668,-0.09375,0.1750335693
2018-09-06 10:05:03.053 -0400,734,440530.2332,0.7256317139,-0.8857116699,-0.1573638916
2018-09-06 10:05:03.072 -0400,735,440530.2501,0.8322601318,-0.7206878662,-0.1782073975
2018-09-06 10:05:03.086 -0400,736,440530.267,0.7486877441,-0.4353790283,-0.4153594971
2018-09-06 10:05:03.106 -0400,737,440530.2839,0.2564086914,-0.2124023438,-0.6008605957
2018-09-06 10:05:03.120 -0400,738,440530.3007,-0.1440429688,-0.1118621826,-1.121368408
2018-09-06 10:05:03.139 -0400,739,440530.3176,-0.3818511963,0.06297302246,-1.200027466
2018-09-06 10:05:03.154 -0400,740,440530.3345,-0.5271453857,-0.007080078125,-0.7104949951
2018-09-06 10:05:03.175 -0400,741,440530.3514,-0.4110717773,-0.009429931641,-0.3913269043
2018-09-06 10:05:03.187 -0400,742,440530.3682,0.05024719238,-0.07954406738,0.08630371094
2018-09-06 10:05:03.207 -0400,743,440530.3851,0.3345489502,-0.01860046387,0.2411956787
2018-09-06 10:05:03.223 -0400,744,440530.402,0.3052215576,-0.09817504883,0.2404937744
2018-09-06 10:05:03.241 -0400,745,440530.4188,0.1618347168,-0.06678771973,0.05422973633
2018-09-06 10:05:03.255 -0400,746,440530.4357,0.02992248535,-0.1817474365,-0.04156494141
2018-09-06 10:05:03.274 -0400,747,440530.4526,0.01937866211,-0.2485351563,0.004730224609
2018-09-06 10:05:03.289 -0400,748,440530.4695,0.08419799805,-0.3295440674,0.1168212891
2018-09-06 10:05:03.317 -0400,749,440530.4863,0.1548156738,-0.2916870117,0.2619476318
2018-09-06 10:05:03.346 -0400,750,440530.5032,0.1857452393,-0.2420806885,0.2582550049
2018-09-06 10:05:03.348 -0400,751,440530.5201,0.1996612549,-0.1836547852,0.1656036377
2018-09-06 10:05:03.357 -0400,752,440530.5369,0.05851745605,-0.1733856201,0.01292419434
2018-09-06 10:05:03.376 -0400,753,440530.5538,-0.1284179688,-0.008377075195,-0.1352844238
2018-09-06 10:05:03.390 -0400,754,440530.5707,-0.1805419922,0.1541442871,-0.2616119385
2018-09-06 10:05:03.409 -0400,755,440530.5875,-0.08200073242,0.3236083984,-0.2603302002
2018-09-06 10:05:03.424 -0400,756,440530.6044,-0.03216552734,0.4488830566,-0.193862915
2018-09-06 10:05:03.443 -0400,757,440530.6213,-0.08164978027,0.3546142578,-0.07635498047
2018-09-06 10:05:03.457 -0400,758,440530.6381,-0.01489257813,0.1999053955,0.005676269531
2018-09-06 10:05:03.476 -0400,759,440530.655,0.06561279297,0.126739502,0.06512451172
2018-09-06 10:05:03.491 -0400,760,440530.6719,0.09928894043,0.03883361816,0.1325531006
2018-09-06 10:05:03.511 -0400,761,440530.6888,0.02815246582,-0.03379821777,0.238494873
2018-09-06 10:05:03.525 -0400,762,440530.7056,0.03884887695,-0.1609802246,0.3585205078
2018-09-06 10:05:03.544 -0400,763,440530.7225,0.2968444824,-0.1864929199,0.5068206787
2018-09-06 10:05:03.559 -0400,764,440530.7394,1.037414551,-0.1878967285,0.8576660156
2018-09-06 10:05:03.578 -0400,765,440530.7562,-7.088806152,-1.727203369,-0.3973236084
2018-09-06 10:05:03.592 -0400,766,440530.7731,3.575958252,1.330383301,-0.08045959473
2018-09-06 10:05:03.611 -0400,767,440530.79,2.861480713,1.092132568,2.602005005
2018-09-06 10:05:03.626 -0400,768,440530.8068,-5.050598145,0.5669708252,-1.984954834
2018-09-06 10:05:03.646 -0400,769,440530.8237,-2.972366333,0.4078674316,1.436431885
2018-09-06 10:05:03.660 -0400,770,440530.8406,-5.482086182,0.3663787842,-1.164459229
2018-09-06 10:05:03.679 -0400,771,440530.8574,-16.11051941,-0.1734313965,-3.206161499
2018-09-06 10:05:03.694 -0400,772,440530.8743,-0.519317627,-1.205322266,4.421401978
2018-09-06 10:05:03.713 -0400,773,440530.8912,-1.222640991,0.1027526855,0.05224609375
2018-09-06 10:05:03.727 -0400,774,440530.9081,-5.397064209,0.6419525146,-1.114517212
2018-09-06 10:05:03.746 -0400,775,440530.9249,-4.571121216,-0.5714874268,-0.131439209
2018-09-06 10:05:03.761 -0400,776,440530.9418,-3.452102661,-0.6185302734,0.4067382813
2018-09-06 10:05:03.780 -0400,777,440530.9587,-4.179473877,0.0606842041,0.01472473145
2018-09-06 10:05:03.794 -0400,778,440530.9755,-3.087402344,-0.3600769043,0.721572876
2018-09-06 10:05:03.816 -0400,779,440530.9924,-2.015457153,0.4205322266,1.30531311
2018-09-06 10:05:03.845 -0400,780,440531.0093,-0.2685241699,0.6291351318,1.143600464
2018-09-06 10:05:03.848 -0400,781,440531.0261,5.685653687,1.516647339,0.6355743408
2018-09-06 10:05:03.863 -0400,782,440531.043,-9.736190796,1.883956909,1.686523438
2018-09-06 10:05:03.881 -0400,783,440531.0599,-4.034057617,-0.7029266357,-0.8546600342
2018-09-06 10:05:03.896 -0400,784,440531.0767,-1.965072632,0.5170593262,-0.8660430908
2018-09-06 10:05:03.916 -0400,785,440531.0936,-0.4163208008,-0.02127075195,-0.5245361328
2018-09-06 10:05:03.930 -0400,786,440531.1105,0.9499511719,0.08764648438,-0.620010376
2018-09-06 10:05:03.949 -0400,787,440531.1273,1.952270508,-0.5066833496,-0.4372253418
2018-09-06 10:05:03.963 -0400,788,440531.1442,1.730560303,-0.4918823242,-0.2660522461
2018-09-06 10:05:03.983 -0400,789,440531.1611,0.06597900391,-0.7398376465,-0.2752532959
2018-09-06 10:05:03.997 -0400,790,440531.178,-0.4372711182,-0.8755187988,-0.7359008789
2018-09-06 10:05:04.017 -0400,791,440531.1948,-0.7032775879,-0.8822479248,-0.3273773193
2018-09-06 10:05:04.033 -0400,792,440531.2117,-0.6814575195,-0.3310394287,-0.06011962891
2018-09-06 10:05:04.050 -0400,793,440531.2286,-0.7211456299,-0.1271209717,0.139175415
2018-09-06 10:05:04.070 -0400,794,440531.2454,-0.8565063477,-0.06860351563,0.2799987793
2018-09-06 10:05:04.087 -0400,795,440531.2623,-0.5604095459,-0.06912231445,0.2836151123
2018-09-06 10:05:04.099 -0400,796,440531.2792,-0.1091308594,-0.02442932129,0.3334655762
2018-09-06 10:05:04.118 -0400,797,440531.296,0.3908843994,0.0948638916,0.3013305664
2018-09-06 10:05:04.132 -0400,798,440531.3129,0.7827758789,0.1597747803,0.5523834229
2018-09-06 10:05:04.154 -0400,799,440531.3298,0.193572998,0.1204376221,0.3197937012
2018-09-06 10:05:04.166 -0400,800,440531.3466,-0.1873931885,0.2342681885,-0.1186676025
2018-09-06 10:05:04.186 -0400,801,440531.3635,-0.3598937988,0.491607666,-0.2589263916
2018-09-06 10:05:04.199 -0400,802,440531.3804,-0.1406555176,0.4326782227,-0.176071167
2018-09-06 10:05:04.219 -0400,803,440531.3972,-0.0895690918,0.377166748,-0.1992645264
2018-09-06 10:05:04.234 -0400,804,440531.4141,-0.06121826172,0.2076568604,-0.3503570557
2018-09-06 10:05:04.253 -0400,805,440531.431,-0.02410888672,0.1826324463,-0.242477417
2018-09-06 10:05:04.267 -0400,806,440531.4479,0.07650756836,0.1104431152,-0.1729888916
2018-09-06 10:05:04.286 -0400,807,440531.4647,0.1848602295,-0.09483337402,-0.09794616699
2018-09-06 10:05:04.301 -0400,808,440531.4816,0.3738708496,-0.2863616943,0.04931640625
2018-09-06 10:05:04.342 -0400,809,440531.4985,0.4201812744,-0.3187713623,0.1197814941
2018-09-06 10:05:04.344 -0400,810,440531.5153,0.2750854492,-0.341796875,0.2738800049
2018-09-06 10:05:04.354 -0400,811,440531.5322,0.3169555664,-0.18019104,0.2796020508
2018-09-06 10:05:04.369 -0400,812,440531.5491,0.3457183838,0.1179962158,0.3921661377
2018-09-06 10:05:04.388 -0400,813,440531.5659,0.3330230713,-0.02789306641,0.3689422607
2018-09-06 10:05:04.402 -0400,814,440531.5828,0.3769226074,-0.0588684082,0.2554168701
2018-09-06 10:05:04.421 -0400,815,440531.5997,0.3762664795,0.01571655273,0.07188415527
2018-09-06 10:05:04.436 -0400,816,440531.6165,0.1831817627,-0.07025146484,-0.02348327637
2018-09-06 10:05:04.455 -0400,817,440531.6334,-0.03784179688,-0.05850219727,-0.1679992676
2018-09-06 10:05:04.469 -0400,818,440531.6503,-0.03860473633,0.08297729492,-0.06549072266
2018-09-06 10:05:04.488 -0400,819,440531.6671,0.3677978516,0.0732421875,0.2409515381
2018-09-06 10:05:04.503 -0400,820,440531.684,-4.779953003,-3.803665161,-0.4606628418
2018-09-06 10:05:04.523 -0400,821,440531.7009,-0.1429901123,2.104171753,-1.761230469
2018-09-06 10:05:04.537 -0400,822,440531.7178,1.20489502,-0.3829956055,2.049942017
2018-09-06 10:05:04.556 -0400,823,440531.7346,-4.183609009,-0.1237487793,2.164855957
2018-09-06 10:05:04.571 -0400,824,440531.7515,-1.513916016,0.4905853271,2.290283203
2018-09-06 10:05:04.590 -0400,825,440531.7684,-2.350524902,0.1543884277,1.457839966
2018-09-06 10:05:04.604 -0400,826,440531.7852,-9.378952026,-0.1022186279,0.9414367676
2018-09-06 10:05:04.624 -0400,827,440531.8021,-0.1168670654,1.684234619,-1.680389404
2018-09-06 10:05:04.639 -0400,828,440531.819,-1.142547607,1.721954346,-2.181762695
2018-09-06 10:05:04.658 -0400,829,440531.8358,-3.792053223,0.2671203613,-0.9580535889
2018-09-06 10:05:04.672 -0400,830,440531.8527,-4.213500977,-0.3870697021,-0.8322296143
2018-09-06 10:05:04.691 -0400,831,440531.8696,-2.917648315,-0.3459777832,0.3304443359
2018-09-06 10:05:04.706 -0400,832,440531.8864,-4.356643677,-0.8970336914,0.2568206787
2018-09-06 10:05:04.725 -0400,833,440531.9033,-3.873565674,-0.8821868896,0.6971130371
2018-09-06 10:05:04.739 -0400,834,440531.9202,-1.203994751,-0.2777404785,0.5428924561
2018-09-06 10:05:04.758 -0400,835,440531.937,-1.322006226,-0.1643371582,0.3592834473
2018-09-06 10:05:04.773 -0400,836,440531.9539,-1.974990845,-0.02474975586,0.505355835
2018-09-06 10:05:04.792 -0400,837,440531.9708,2.314590454,0.5000305176,0.4404907227
2018-09-06 10:05:04.817 -0400,838,440531.9877,-5.505279541,-0.3984375,3.050491333
2018-09-06 10:05:04.844 -0400,839,440532.0045,-3.337966919,-1.211883545,-0.9641418457
2018-09-06 10:05:04.846 -0400,840,440532.0214,-1.829025269,0.4714202881,-0.6813201904
2018-09-06 10:05:04.860 -0400,841,440532.0383,-0.2634124756,0.3329315186,-0.3107757568
2018-09-06 10:05:04.874 -0400,842,440532.0551,0.9865875244,0.342956543,0.5111694336
2018-09-06 10:05:04.893 -0400,843,440532.072,1.841583252,0.2304992676,0.7669067383
2018-09-06 10:05:04.908 -0400,844,440532.0889,1.430114746,-0.002334594727,0.6173858643
2018-09-06 10:05:04.928 -0400,845,440532.1057,0.5773925781,-0.4156188965,-0.08888244629
2018-09-06 10:05:04.942 -0400,846,440532.1226,-0.1608428955,-0.5134124756,-0.3883514404
2018-09-06 10:05:04.961 -0400,847,440532.1395,-0.7375030518,-0.3425140381,-0.6021881104
2018-09-06 10:05:04.976 -0400,848,440532.1563,-1.061157227,-0.1597900391,-0.6692810059
2018-09-06 10:05:04.995 -0400,849,440532.1732,-0.8932495117,0.05534362793,-0.6121520996
